n_hidden_layers,alpha,learning_rate_init,activation,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,max_iter,learning_rate,batch_size,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
1.0,1e-08,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances']",0.9003977265227703,0.519886,0.538719,0.538719,0.539145,0.528273,0.528273,406416080922056.6,432499050283049.6,432499050283049.6,15.13,19260817.0,1000.0,adaptive,auto,0.538776,0.567086,0.567086
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.52338,0.558116,0.558116,0.537179,0.517046,0.517046,497439727143303.25,507062420553202.94,507062420553202.94,22.59,19260817.0,1000.0,adaptive,auto,0.513605,0.582809,0.582809
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.501526,0.526522,0.526522,0.549357,0.535211,0.535211,617515637463967.1,631157294045295.9,631157294045295.9,11.87,19260817.0,1000.0,adaptive,auto,0.515646,0.549266,0.549266
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances']",0.7919471007529546,0.537982,0.567098,0.567098,0.528887,0.511765,0.511765,501594616178285.56,523981649952310.44,523981649952310.44,22.76,19260817.0,1000.0,adaptive,auto,0.522222,0.58805,0.58805
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts']",0.8049857274440886,0.512672,0.534479,0.534479,0.54318,0.530695,0.530695,609633717667959.1,626963129551523.8,626963129551523.8,10.83,19260817.0,1000.0,adaptive,auto,0.515193,0.571279,0.571279
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.516588,0.537277,0.537277,0.540994,0.529098,0.529098,602345314156112.2,619005690155231.2,619005690155231.2,21.6,19260817.0,1000.0,adaptive,auto,0.520862,0.557652,0.557652
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.514495,0.536469,0.536469,0.542163,0.529559,0.529559,660516771544631.5,680087020906001.6,680087020906001.6,12.86,19260817.0,1000.0,adaptive,auto,0.520862,0.569182,0.569182
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.515795,0.536042,0.536042,0.541437,0.529803,0.529803,688719321131354.6,713896994779890.0,713896994779890.0,19.54,19260817.0,1000.0,adaptive,auto,0.528345,0.54717,0.54717
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.519049,0.537409,0.537409,0.539615,0.529022,0.529022,603452405899597.1,622726230053707.0,622726230053707.0,14.17,19260817.0,1000.0,adaptive,auto,0.520408,0.553459,0.553459
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds']",0.8659768297633487,0.547933,0.568893,0.568893,0.52316,0.510702,0.510702,489422600352952.9,518265342739185.56,518265342739185.56,29.13,19260817.0,1000.0,adaptive,auto,0.539683,0.581761,0.581761
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.550789,0.569353,0.569353,0.521505,0.510429,0.510429,440564264425871.3,472882249554084.5,472882249554084.5,22.79,19260817.0,1000.0,adaptive,auto,0.542404,0.593291,0.593291
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.553839,0.57245,0.57245,0.519731,0.508591,0.508591,494572292524439.3,525950189867735.8,525950189867735.8,42.46,19260817.0,1000.0,adaptive,auto,0.533333,0.592243,0.592243
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.55014,0.565641,0.565641,0.521882,0.512625,0.512625,579204069224217.8,617803465898940.1,617803465898940.1,28.93,19260817.0,1000.0,adaptive,auto,0.534467,0.555556,0.555556
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50']",0.906940299335011,0.55925,0.561964,0.561964,0.51657,0.51479,0.51479,598046148670885.6,643118044684796.4,643118044684796.4,44.67,19260817.0,1000.0,adaptive,auto,0.554422,0.568134,0.568134
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.556574,0.567569,0.567569,0.518136,0.511486,0.511486,510661565197306.0,544276482319613.75,544276482319613.75,23.38,19260817.0,1000.0,adaptive,auto,0.55102,0.550314,0.550314
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.561029,0.569405,0.569405,0.515527,0.510399,0.510399,569108745629031.1,606563978027213.8,606563978027213.8,31.64,19260817.0,1000.0,adaptive,auto,0.547619,0.571279,0.571279
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.9248985490429719,0.562783,0.559125,0.559125,0.514496,0.516456,0.516456,535798255987725.3,579476159637776.6,579476159637776.6,37.24,19260817.0,1000.0,adaptive,auto,0.542177,0.57652,0.57652
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.565891,0.562162,0.562162,0.512664,0.514673,0.514673,579781266695946.8,624182680718295.0,624182680718295.0,54.99,19260817.0,1000.0,adaptive,auto,0.552381,0.54717,0.54717
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.567871,0.556483,0.556483,0.511493,0.518001,0.518001,472551054335092.5,523850330451654.56,523850330451654.56,43.96,19260817.0,1000.0,adaptive,auto,0.542404,0.550314,0.550314
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s']",0.9417404842109905,0.572978,0.559936,0.559936,0.508462,0.51598,0.51598,548952100806565.6,599574561574541.9,599574561574541.9,45.44,19260817.0,1000.0,adaptive,auto,0.547166,0.54717,0.54717
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.576557,0.552167,0.552167,0.506326,0.520515,0.520515,579750845348671.2,631602910558686.9,631602910558686.9,58.11,19260817.0,1000.0,adaptive,auto,0.545805,0.561845,0.561845
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,0.576918,0.559864,0.559864,0.506111,0.516023,0.516023,541158263497639.3,592996879935628.4,592996879935628.4,48.12,19260817.0,1000.0,adaptive,auto,0.553968,0.534591,0.534591
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements']",0.9575623339697504,0.580883,0.550285,0.550285,0.503734,0.521608,0.521608,563644017426168.5,625334739892591.1,625334739892591.1,74.97,19260817.0,1000.0,adaptive,auto,0.559637,0.560797,0.560797
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists']",0.9622116975748499,0.58322,0.547783,0.547783,0.502327,0.523056,0.523056,606639050693871.6,666259383354089.8,666259383354089.8,70.65,19260817.0,1000.0,adaptive,auto,0.562585,0.528302,0.528302
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50']",0.9668398251654758,0.581347,0.543052,0.543052,0.503455,0.525786,0.525786,581861098780608.9,641449552233225.6,641449552233225.6,44.26,19260817.0,1000.0,adaptive,auto,0.575737,0.533543,0.533543
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319709,0.585233,0.541688,0.541688,0.501113,0.526569,0.526569,607899564427294.6,668709259336607.0,668709259336607.0,69.77,19260817.0,1000.0,adaptive,auto,0.558277,0.566038,0.566038
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers']",0.9750128387391142,0.585617,0.545284,0.545284,0.500881,0.5245,0.5245,565834236963645.1,622421320578459.5,622421320578459.5,63.02,19260817.0,1000.0,adaptive,auto,0.562585,0.563941,0.563941
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844693,0.584829,0.532276,0.532276,0.501356,0.531949,0.531949,620947597487163.1,689163239074102.4,689163239074102.4,49.49,19260817.0,1000.0,adaptive,auto,0.570975,0.566038,0.566038
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50']",0.9821571136477905,0.588253,0.535608,0.535608,0.499285,0.530051,0.530051,671300284244505.4,749999716659997.1,749999716659997.1,76.82,19260817.0,1000.0,adaptive,auto,0.575964,0.545073,0.545073
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks']",0.9855366104335249,0.597219,0.536452,0.536452,0.493819,0.529569,0.529569,577879543734028.9,638390155511288.9,638390155511288.9,93.93,19260817.0,1000.0,adaptive,auto,0.556689,0.58805,0.58805
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.596163,0.528898,0.528898,0.494466,0.533867,0.533867,614844134107548.4,685927666452534.9,685927666452534.9,72.23,19260817.0,1000.0,adaptive,auto,0.575057,0.54717,0.54717
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks']",0.9918657644199986,0.589044,0.527309,0.527309,0.498805,0.534766,0.534766,663231924678318.5,737111604050433.2,737111604050433.2,54.89,19260817.0,1000.0,adaptive,auto,0.567347,0.536688,0.536688
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %']",0.9946253824061244,0.590869,0.526652,0.526652,0.497696,0.535138,0.535138,593964672065477.0,659632826508595.4,659632826508595.4,66.24,19260817.0,1000.0,adaptive,auto,0.560317,0.539832,0.539832
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals']",0.9966894167418735,0.600078,0.540948,0.540948,0.492063,0.526995,0.526995,656632194452971.4,723088555461707.4,723088555461707.4,90.19,19260817.0,1000.0,adaptive,auto,0.585034,0.559748,0.559748
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway']",0.9984280188842564,0.597584,0.518387,0.518387,0.493595,0.53979,0.53979,720764911663505.4,802523685228318.0,802523685228318.0,176.18,19260817.0,1000.0,adaptive,auto,0.597732,0.538784,0.538784
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.608141,0.538433,0.538433,0.487078,0.528436,0.528436,620295965881085.2,697556505474700.0,697556505474700.0,134.07,19260817.0,1000.0,adaptive,auto,0.587528,0.563941,0.563941
1.0,1e-08,0.001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances']",0.9003977265227703,0.558226,0.577392,0.577392,0.51717,0.505643,0.505643,440829539559202.0,471081492089871.9,471081492089871.9,20.21,19260817.0,1000.0,adaptive,auto,0.528345,0.582809,0.582809
2.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances']",0.9003977265227703,0.572754,0.569786,0.569786,0.508595,0.510173,0.510173,471892984798039.0,512801114911205.7,512801114911205.7,87.82,19260817.0,1000.0,adaptive,auto,0.54195,0.560797,0.560797
3.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances']",0.9003977265227703,0.576854,0.563608,0.563608,0.506149,0.513823,0.513823,432258278036876.56,475445154339108.2,475445154339108.2,106.96,19260817.0,1000.0,adaptive,auto,0.528345,0.572327,0.572327
4.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances']",0.9003977265227703,0.574267,0.5656,0.5656,0.507694,0.512649,0.512649,429147401408590.56,473852971768693.44,473852971768693.44,136.79,19260817.0,1000.0,adaptive,auto,0.54059,0.577568,0.577568
5.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances']",0.9003977265227703,0.572804,0.560902,0.560902,0.508565,0.515414,0.515414,396520859171200.7,436857965676277.8,436857965676277.8,200.63,19260817.0,1000.0,adaptive,auto,0.521315,0.58805,0.58805
