n_hidden_layers,alpha,learning_rate_init,activation,hidden_layer_n_neurons,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,max_iter,learning_rate,batch_size,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
4.0,0.0017782794100389,0.0005623413251903,logistic,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844692,0.569736,0.552694,0.552694,0.510388,0.520208,0.520208,532685313548607.1,580566982965628.1,580566982965628.1,135.74,19260817.0,1000.0,adaptive,auto,0.562812,0.549266,0.549266
5.0,0.1,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-0.000177,-0.000177,-0.000177,0.778165,0.777882,0.777882,40526062224180.09,40530599081209.41,40530599081209.41,281.07,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
5.0,0.1,0.0031622776601683,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,90885189594.32878,90895364111.38368,90895364111.38368,205.02,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
5.0,0.1,0.0031622776601683,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-7.9e-05,-7.9e-05,-7.9e-05,0.778127,0.777844,0.777844,27029186188177.902,27032212081803.48,27032212081803.48,225.74,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
4.0,0.0017782794100389,0.0005623413251903,logistic,46.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.565261,0.570652,0.570652,0.513036,0.509659,0.509659,525565621921795.0,577348475010657.6,577348475010657.6,525.94,19260817.0,1000.0,adaptive,auto,0.538095,0.541929,0.541929
5.0,0.1,0.0031622776601683,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-9e-06,-9e-06,-9e-06,0.7781,0.777816,0.777816,8930635969288.562,8931635746132.143,8931635746132.143,229.11,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
4.0,0.0017782794100389,0.0005623413251903,logistic,46.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844692,0.679327,0.450672,0.450672,0.44062,0.576489,0.576489,333550879608941.0,488945134521231.1,488945134521231.1,2107.12,19260817.0,1000.0,adaptive,auto,0.549887,0.571279,0.571279
5.0,0.1,0.1,logistic,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-0.001945,-0.001946,-0.001946,0.778852,0.77857,0.77857,134210896959980.6,134225921751876.56,134225921751876.56,28.03,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
5.0,0.1,0.1,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.000382,-0.000382,-0.000382,0.778245,0.777962,0.777962,59452334970038.17,59458990606658.52,59458990606658.52,61.1,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
5.0,0.1,0.1,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-0.003487,-0.00349,-0.00349,0.779452,0.779169,0.779169,179718251089454.72,179738370389637.0,179738370389637.0,61.51,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
4.0,0.0017782794100389,0.0177827941003892,logistic,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.561471,0.553851,0.553851,0.515267,0.519535,0.519535,443971256610535.0,490487361255095.9,490487361255095.9,131.36,19260817.0,1000.0,adaptive,auto,0.529478,0.582809,0.582809
5.0,0.1,0.1,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.508173,0.527859,0.527859,0.545682,0.534455,0.534455,401124068186013.8,427593146508864.9,427593146508864.9,172.16,19260817.0,1000.0,adaptive,auto,0.52381,0.562893,0.562893
4.0,0.0017782794100389,0.0177827941003892,logistic,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844692,0.572432,0.529565,0.529565,0.508787,0.533488,0.533488,368302951472552.6,427961114398548.8,427961114398548.8,126.67,19260817.0,1000.0,adaptive,auto,0.526531,0.556604,0.556604
5.0,0.1,0.1,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-0.005442,-0.005446,-0.005446,0.780211,0.779928,0.779928,224523091051200.4,224548226213808.4,224548226213808.4,203.3,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
4.0,0.0017782794100389,0.0177827941003892,logistic,46.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.574149,0.543845,0.543845,0.507764,0.525329,0.525329,405994484313751.2,465690155630769.1,465690155630769.1,392.79,19260817.0,1000.0,adaptive,auto,0.541723,0.585954,0.585954
4.0,0.0017782794100389,0.0177827941003892,logistic,46.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844692,0.618091,0.529226,0.529226,0.480854,0.533681,0.533681,450136081489507.5,525452890026843.0,525452890026843.0,450.46,19260817.0,1000.0,adaptive,auto,0.557596,0.571279,0.571279
1.0,1e-08,0.0001,relu,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.506639,0.535727,0.535727,0.546532,0.529983,0.529983,678463486789073.1,690145495912781.6,690145495912781.6,35.21,19260817.0,1000.0,adaptive,auto,0.524943,0.572327,0.572327
1.0,1e-08,0.0001,relu,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.525897,0.560696,0.560696,0.535759,0.515534,0.515534,429352663249082.4,440906871212877.75,440906871212877.75,27.42,19260817.0,1000.0,adaptive,auto,0.512925,0.574423,0.574423
1.0,1e-08,0.0001,relu,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.562791,0.57353,0.57353,0.514491,0.507948,0.507948,501533601405873.3,539512833617729.06,539512833617729.06,87.54,19260817.0,1000.0,adaptive,auto,0.541043,0.568134,0.568134
1.0,1e-08,0.0031622776601683,relu,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.496987,0.527307,0.527307,0.551852,0.534767,0.534767,674897953949882.2,681223495805482.1,681223495805482.1,9.28,19260817.0,1000.0,adaptive,auto,0.511111,0.56499,0.56499
1.0,1e-08,0.0031622776601683,relu,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.504176,0.532432,0.532432,0.547895,0.53186,0.53186,654704112534756.6,665554147489858.5,665554147489858.5,14.19,19260817.0,1000.0,adaptive,auto,0.516327,0.545073,0.545073
1.0,1e-08,0.0031622776601683,relu,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.52569,0.55885,0.55885,0.535876,0.516617,0.516617,441044105965834.06,453194888683379.7,453194888683379.7,22.6,19260817.0,1000.0,adaptive,auto,0.50907,0.580713,0.580713
1.0,1e-08,0.0031622776601683,relu,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.575429,0.549926,0.549926,0.507,0.521816,0.521816,438447068051631.25,491897265218378.7,491897265218378.7,68.34,19260817.0,1000.0,adaptive,auto,0.543311,0.546122,0.546122
1.0,3.1622776601683795e-05,0.0001,relu,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.497401,0.526614,0.526614,0.551625,0.535159,0.535159,628233739036906.9,633434879258657.9,633434879258657.9,28.63,19260817.0,1000.0,adaptive,auto,0.506576,0.572327,0.572327
1.0,3.1622776601683795e-05,0.0001,relu,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.506639,0.535721,0.535721,0.546532,0.529986,0.529986,678388465840864.6,690073430490348.9,690073430490348.9,36.37,19260817.0,1000.0,adaptive,auto,0.524943,0.572327,0.572327
1.0,3.1622776601683795e-05,0.0001,relu,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.525903,0.560699,0.560699,0.535756,0.515533,0.515533,429405617061182.56,440946744499377.9,440946744499377.9,27.47,19260817.0,1000.0,adaptive,auto,0.513605,0.574423,0.574423
1.0,3.1622776601683795e-05,0.0001,relu,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.562791,0.573574,0.573574,0.514491,0.507922,0.507922,501937773381570.3,540007965482404.8,540007965482404.8,86.55,19260817.0,1000.0,adaptive,auto,0.539002,0.561845,0.561845
1.0,3.1622776601683795e-05,0.0031622776601683,relu,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.496987,0.527307,0.527307,0.551852,0.534767,0.534767,674895886969759.1,681221347228458.5,681221347228458.5,10.69,19260817.0,1000.0,adaptive,auto,0.511111,0.56499,0.56499
1.0,3.1622776601683795e-05,0.0031622776601683,relu,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.504176,0.532432,0.532432,0.547895,0.53186,0.53186,654704104719137.2,665554164242951.8,665554164242951.8,14.41,19260817.0,1000.0,adaptive,auto,0.516327,0.545073,0.545073
1.0,3.1622776601683795e-05,0.0031622776601683,relu,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.525862,0.558643,0.558643,0.535779,0.516738,0.516738,443804341302489.75,456190951686874.06,456190951686874.06,22.43,19260817.0,1000.0,adaptive,auto,0.507483,0.567086,0.567086
1.0,3.1622776601683795e-05,0.0031622776601683,relu,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.58212,0.547432,0.547432,0.50299,0.523259,0.523259,468508254988672.9,530437418661558.7,530437418661558.7,71.85,19260817.0,1000.0,adaptive,auto,0.544444,0.575472,0.575472
3.0,1e-08,0.0001,relu,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-2e-06,-2e-06,-2e-06,0.778097,0.777814,0.777814,4678704008966.823,4679227785766.396,4679227785766.396,23.34,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
3.0,1e-08,0.0001,relu,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-1.3e-05,-1.3e-05,-1.3e-05,0.778101,0.777818,0.777818,10878663755021.764,10879881611862.951,10879881611862.951,18.47,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
3.0,1e-08,0.0001,relu,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.530222,0.563065,0.563065,0.53331,0.514143,0.514143,441234597500398.2,448132883139489.25,448132883139489.25,43.83,19260817.0,1000.0,adaptive,auto,0.509297,0.583857,0.583857
3.0,1e-08,0.0001,relu,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.625819,0.538217,0.538217,0.475964,0.52856,0.52856,401955305635646.1,487601296686322.9,487601296686322.9,387.87,19260817.0,1000.0,adaptive,auto,0.571429,0.577568,0.577568
3.0,1e-08,0.0031622776601683,relu,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-2.8e-05,-2.8e-05,-2.8e-05,0.778107,0.777824,0.777824,16009953301968.016,16011745602161.775,16011745602161.775,15.94,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
3.0,1e-08,0.0031622776601683,relu,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-3e-06,-3e-06,-3e-06,0.778097,0.777814,0.777814,4817700275851.889,4818239613161.3125,4818239613161.3125,18.73,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
3.0,1e-08,0.0031622776601683,relu,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.534082,0.559503,0.559503,0.531114,0.516234,0.516234,441795442033188.7,451575025827228.8,451575025827228.8,108.44,19260817.0,1000.0,adaptive,auto,0.527438,0.557652,0.557652
3.0,1e-08,0.0031622776601683,relu,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.641213,0.482793,0.482793,0.466071,0.55938,0.55938,366226769500215.1,492629333677323.4,492629333677323.4,336.54,19260817.0,1000.0,adaptive,auto,0.564853,0.577568,0.577568
3.0,3.1622776601683795e-05,0.0001,relu,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-2e-06,-2e-06,-2e-06,0.778097,0.777814,0.777814,4678704008966.823,4679227785766.396,4679227785766.396,22.5,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
3.0,3.1622776601683795e-05,0.0001,relu,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-1.3e-05,-1.3e-05,-1.3e-05,0.778101,0.777818,0.777818,10878244543382.465,10879462353293.287,10879462353293.287,18.28,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
3.0,3.1622776601683795e-05,0.0001,relu,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.530234,0.562725,0.562725,0.533303,0.514343,0.514343,441845990947623.3,448166293449169.3,448166293449169.3,44.21,19260817.0,1000.0,adaptive,auto,0.508163,0.583857,0.583857
3.0,3.1622776601683795e-05,0.0001,relu,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.626831,0.536645,0.536645,0.47532,0.529459,0.529459,404998869584696.2,498459757920217.3,498459757920217.3,418.29,19260817.0,1000.0,adaptive,auto,0.570068,0.556604,0.556604
3.0,3.1622776601683795e-05,0.0031622776601683,relu,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-2.8e-05,-2.8e-05,-2.8e-05,0.778107,0.777824,0.777824,16009953301968.016,16011745602161.775,16011745602161.775,16.64,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
3.0,3.1622776601683795e-05,0.0031622776601683,relu,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-2e-06,-2e-06,-2e-06,0.778097,0.777814,0.777814,4800589517125.769,4801126938900.799,4801126938900.799,20.9,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
3.0,3.1622776601683795e-05,0.0031622776601683,relu,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.532247,0.560381,0.560381,0.532159,0.515719,0.515719,438649396303009.8,447140906000384.94,447140906000384.94,229.95,19260817.0,1000.0,adaptive,auto,0.524943,0.582809,0.582809
2.0,5.62341325190349e-07,0.0005623413251903,relu,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.572893,0.575867,0.575867,0.508513,0.506554,0.506554,434499633455872.5,481169493329461.5,481169493329461.5,82.54,19260817.0,1000.0,adaptive,auto,0.54966,0.56499,0.56499
1.0,1e-08,0.0001,relu,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.580616,0.562871,0.562871,0.503894,0.514257,0.514257,467390720171380.9,522426705546225.25,522426705546225.25,142.13,19260817.0,1000.0,adaptive,auto,0.559864,0.573375,0.573375
1.0,1e-08,0.0031622776601683,relu,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.505904,0.534782,0.534782,0.546939,0.530522,0.530522,684614516727028.5,698600259018646.5,698600259018646.5,17.57,19260817.0,1000.0,adaptive,auto,0.522222,0.566038,0.566038
