n_estimators,max_depth,subsample,colsample_bytree,gamma,eta,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
113.0,98.0,0.85,0.625,3.1622776601683795e-05,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-0.386288,-0.393994,-0.393994,0.916136,0.918345,0.918345,1934055656990832.0,1934678683683028.0,1934678683683028.0,1200.2,19260817.0,0.235374,0.21174,0.21174
113.0,98.0,0.85,0.625,3.1622776601683795e-05,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.992853,0.537461,0.537461,0.065779,0.528993,0.528993,64040687726113.21,553012190422464.8,553012190422464.8,1608.37,19260817.0,0.833333,0.602725,0.602725
69.0,51.0,0.7375,0.5125,5.62341325190349e-07,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844692,-0.167,-0.238273,-0.238273,0.84056,0.865533,0.865533,1734257486491879.8,1738818292169951.5,1738818292169951.5,513.2,19260817.0,0.235374,0.21174,0.21174
25.0,3.0,0.85,0.4,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-2.1292568762392367e+47,-2.130807555844274e+47,-2.130807555844274e+47,3.5904371568458976e+23,3.5904371568458976e+23,3.5904371568458976e+23,1.4043533250599538e+39,1.4045105411797724e+39,1.4045105411797724e+39,6.23,19260817.0,0.235374,0.21174,0.21174
25.0,3.0,0.85,0.4,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-2.1240765525893592e+47,-2.125623459506225e+47,-2.125623459506225e+47,3.586066863767497e+23,3.586066863767497e+23,3.586066863767497e+23,1.4026439411192163e+39,1.4028009658750062e+39,1.4028009658750062e+39,1.57,19260817.0,0.235374,0.21174,0.21174
25.0,3.0,0.85,0.4,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-2.1292568762392367e+47,-2.130807555844274e+47,-2.130807555844274e+47,3.5904371568458976e+23,3.5904371568458976e+23,3.5904371568458976e+23,1.4043533250599538e+39,1.4045105411797724e+39,1.4045105411797724e+39,4.07,19260817.0,0.235374,0.21174,0.21174
25.0,3.0,0.85,0.625,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-2.1240765525893592e+47,-2.125623459506225e+47,-2.125623459506225e+47,3.586066863767497e+23,3.586066863767497e+23,3.586066863767497e+23,1.4026439411192163e+39,1.4028009658750062e+39,1.4028009658750062e+39,1.58,19260817.0,0.235374,0.21174,0.21174
25.0,3.0,0.85,0.625,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-2.130583933746068e+47,-2.1321355798108292e+47,-2.1321355798108292e+47,3.5915558509933364e+23,3.5915558509933364e+23,3.5915558509933364e+23,1.4047908878906207e+39,1.404948152995212e+39,1.404948152995212e+39,7.48,19260817.0,0.235374,0.21174,0.21174
25.0,3.0,0.85,0.625,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-2.1240765525893592e+47,-2.125623459506225e+47,-2.125623459506225e+47,3.586066863767497e+23,3.586066863767497e+23,3.586066863767497e+23,1.4026439411192163e+39,1.4028009658750062e+39,1.4028009658750062e+39,1.66,19260817.0,0.235374,0.21174,0.21174
25.0,3.0,0.85,0.625,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-2.130583933746068e+47,-2.1321355798108292e+47,-2.1321355798108292e+47,3.5915558509933364e+23,3.5915558509933364e+23,3.5915558509933364e+23,1.4047908878906207e+39,1.404948152995212e+39,1.404948152995212e+39,5.17,19260817.0,0.235374,0.21174,0.21174
25.0,98.0,0.85,0.4,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-2.123537956295461e+47,-2.1250844709673624e+47,-2.1250844709673624e+47,3.585612180349118e+23,3.585612180349118e+23,3.585612180349118e+23,1.402466097546817e+39,1.402623102393175e+39,1.402623102393175e+39,2.07,19260817.0,0.235374,0.21174,0.21174
25.0,98.0,0.85,0.4,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-1.8479510440436292e+47,-1.84929685629723e+47,-1.84929685629723e+47,3.344864516076669e+23,3.344864516076669e+23,3.344864516076669e+23,1.3083007444012295e+39,1.308447207519108e+39,1.308447207519108e+39,37.07,19260817.0,0.235374,0.21174,0.21174
25.0,98.0,0.85,0.4,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-2.123537956295461e+47,-2.1250844709673624e+47,-2.1250844709673624e+47,3.585612180349118e+23,3.585612180349118e+23,3.585612180349118e+23,1.402466097546817e+39,1.402623102393175e+39,1.402623102393175e+39,3.22,19260817.0,0.235374,0.21174,0.21174
25.0,98.0,0.85,0.4,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-1.847398125132985e+47,-1.848743534710851e+47,-1.848743534710851e+47,3.344364076086076e+23,3.344364076086076e+23,3.344364076086076e+23,1.3081050037339847e+39,1.3082514449388671e+39,1.3082514449388671e+39,37.85,19260817.0,0.235374,0.21174,0.21174
25.0,98.0,0.85,0.625,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-2.123537956295461e+47,-2.1250844709673624e+47,-2.1250844709673624e+47,3.585612180349118e+23,3.585612180349118e+23,3.585612180349118e+23,1.402466097546817e+39,1.402623102393175e+39,1.402623102393175e+39,3.82,19260817.0,0.235374,0.21174,0.21174
25.0,98.0,0.85,0.625,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-1.5908035093099384e+47,-1.5919620480400642e+47,-1.5919620480400642e+47,3.103427260629277e+23,3.103427260629277e+23,3.103427260629277e+23,1.2138656665349031e+39,1.214001557728856e+39,1.214001557728856e+39,64.26,19260817.0,0.235374,0.21174,0.21174
25.0,98.0,0.85,0.625,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-2.123537956295461e+47,-2.1250844709673624e+47,-2.1250844709673624e+47,3.585612180349118e+23,3.585612180349118e+23,3.585612180349118e+23,1.402466097546817e+39,1.402623102393175e+39,1.402623102393175e+39,4.16,19260817.0,0.235374,0.21174,0.21174
25.0,98.0,0.85,0.625,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-1.5908035093099384e+47,-1.5919620480400642e+47,-1.5919620480400642e+47,3.103427260629277e+23,3.103427260629277e+23,3.103427260629277e+23,1.2138656665349031e+39,1.214001557728856e+39,1.214001557728856e+39,65.88,19260817.0,0.235374,0.21174,0.21174
113.0,3.0,0.85,0.4,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,19260817.0,0.0,0.0,0.0
113.0,3.0,0.85,0.4,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.19,19260817.0,0.0,0.0,0.0
113.0,3.0,0.85,0.4,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.54,19260817.0,0.0,0.0,0.0
113.0,3.0,0.85,0.4,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38,19260817.0,0.0,0.0,0.0
113.0,3.0,0.85,0.625,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,19260817.0,0.0,0.0,0.0
113.0,3.0,0.85,0.625,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,19260817.0,0.0,0.0,0.0
113.0,3.0,0.85,0.625,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23,19260817.0,0.0,0.0,0.0
113.0,3.0,0.85,0.625,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.88,19260817.0,0.0,0.0,0.0
113.0,98.0,0.85,0.4,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.61,19260817.0,0.0,0.0,0.0
113.0,98.0,0.85,0.4,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.48,19260817.0,0.0,0.0,0.0
113.0,98.0,0.85,0.4,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,19260817.0,0.0,0.0,0.0
113.0,98.0,0.85,0.4,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.08,19260817.0,0.0,0.0,0.0
113.0,98.0,0.85,0.625,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61,19260817.0,0.0,0.0,0.0
113.0,98.0,0.85,0.625,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.09,19260817.0,0.0,0.0,0.0
113.0,98.0,0.85,0.625,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63,19260817.0,0.0,0.0,0.0
113.0,98.0,0.85,0.625,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.39,19260817.0,0.0,0.0,0.0
69.0,51.0,0.7375,0.5125,5.62341325190349e-07,0.5623413251903491,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.998258,0.279116,0.279116,0.032471,0.660401,0.660401,46741932302351.72,1013244104895080.8,1013244104895080.8,230.17,19260817.0,0.833333,0.542977,0.542977
25.0,3.0,0.85,0.4,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-2.1237026861054712e+47,-2.125249320745592e+47,-2.125249320745592e+47,3.585751251505611e+23,3.585751251505611e+23,3.585751251505611e+23,1.402520493441386e+39,1.4026775043773167e+39,1.4026775043773167e+39,8.58,19260817.0,0.235374,0.21174,0.21174
25.0,3.0,0.85,0.625,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-2.1215156293120206e+47,-2.1230606711784366e+47,-2.1230606711784366e+47,3.583904415370419e+23,3.583904415370419e+23,3.583904415370419e+23,1.4017981272352674e+39,1.4019550573029368e+39,1.4019550573029368e+39,10.35,19260817.0,0.235374,0.21174,0.21174
25.0,3.0,0.85,0.625,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-2.1215156293120206e+47,-2.1230606711784366e+47,-2.1230606711784366e+47,3.583904415370419e+23,3.583904415370419e+23,3.583904415370419e+23,1.4017981272352674e+39,1.4019550573029368e+39,1.4019550573029368e+39,10.1,19260817.0,0.235374,0.21174,0.21174
25.0,98.0,0.85,0.4,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-1.4780920497121264e+47,-1.4791685037658574e+47,-1.4791685037658574e+47,2.991465792309008e+23,2.9914657923090105e+23,2.9914657923090105e+23,1.1700733778955203e+39,1.1702043665812687e+39,1.1702043665812687e+39,71.95,19260817.0,0.235374,0.21174,0.21174
25.0,98.0,0.85,0.4,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-1.4780920497121264e+47,-1.4791685037658574e+47,-1.4791685037658574e+47,2.991465792309008e+23,2.9914657923090105e+23,2.9914657923090105e+23,1.1700733778955203e+39,1.1702043665812687e+39,1.1702043665812687e+39,73.48,19260817.0,0.235374,0.21174,0.21174
25.0,98.0,0.85,0.625,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-1.4550213981460055e+47,-1.4560810504745623e+47,-1.4560810504745623e+47,2.968027978984262e+23,2.968027978984264e+23,2.968027978984264e+23,1.1609059785965287e+39,1.161035940999987e+39,1.161035940999987e+39,125.17,19260817.0,0.235374,0.21174,0.21174
25.0,98.0,0.85,0.625,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-1.4550213981460055e+47,-1.4560810504745623e+47,-1.4560810504745623e+47,2.968027978984262e+23,2.968027978984264e+23,2.968027978984264e+23,1.1609059785965287e+39,1.161035940999987e+39,1.161035940999987e+39,125.24,19260817.0,0.235374,0.21174,0.21174
113.0,3.0,0.85,0.4,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.27,19260817.0,0.0,0.0,0.0
113.0,3.0,0.85,0.4,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26,19260817.0,0.0,0.0,0.0
