max_depth,max_bins,interaction_cst,learning_rate,l2_regularization,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
3.0,130.0,no_interactions,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.003013,0.003158,0.003158,0.776923,0.776584,0.776584,2704637748699.74,2698718826359.552,2698718826359.552,4.79,19260817.0,0.502041,0.542977,0.542977
98.0,4.0,no_interactions,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-1e-06,-1e-06,-1e-06,0.778096,0.777813,0.777813,2365513049887.748,2365778999255.5386,2365778999255.5386,1.77,19260817.0,0.235374,0.21174,0.21174
98.0,4.0,no_interactions,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.001068,0.001077,0.001077,0.777681,0.777394,0.777394,4277709252057.914,4267087107578.279,4267087107578.279,4.54,19260817.0,0.505215,0.557652,0.557652
98.0,130.0,no_interactions,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-1e-06,-0.0,-0.0,0.778096,0.777813,0.777813,2365496529926.853,2365761352402.4272,2365761352402.4272,2.69,19260817.0,0.235374,0.21174,0.21174
98.0,130.0,no_interactions,3.1622776601683795e-05,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.003204,0.003338,0.003338,0.776849,0.776514,0.776514,3102269443709.156,3102370635605.4004,3102370635605.4004,8.37,19260817.0,0.506122,0.546122,0.546122
51.0,67.0,no_interactions,5.62341325190349e-07,0.5623413251903491,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844692,5.7e-05,5.9e-05,5.9e-05,0.778074,0.77779,0.77779,2365473983084.459,2365742854741.394,2365742854741.394,6.94,19260817.0,0.235374,0.21174,0.21174
3.0,4.0,no_interactions,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.233483,0.242304,0.242304,0.681231,0.677053,0.677053,869710518428444.1,875022956922797.9,875022956922797.9,3.23,19260817.0,0.519955,0.528302,0.528302
3.0,4.0,no_interactions,0.1,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.221238,0.233481,0.233481,0.686651,0.680984,0.680984,856282168215524.6,858864530429544.0,858864530429544.0,4.24,19260817.0,0.512698,0.516771,0.516771
3.0,4.0,no_interactions,0.1,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.233483,0.242304,0.242304,0.681231,0.677053,0.677053,869710487760938.9,875022926683144.8,875022926683144.8,5.08,19260817.0,0.519955,0.528302,0.528302
3.0,130.0,no_interactions,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.525137,0.558644,0.558644,0.536189,0.516737,0.516737,485620436271574.8,497866249846031.1,497866249846031.1,1.46,19260817.0,0.515193,0.568134,0.568134
3.0,130.0,no_interactions,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.537447,0.56704,0.56704,0.529193,0.511798,0.511798,522178570434097.8,541520325311638.7,541520325311638.7,3.19,19260817.0,0.530385,0.574423,0.574423
3.0,130.0,no_interactions,0.1,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.525136,0.558625,0.558625,0.536189,0.516748,0.516748,486014185133578.5,498266577914471.4,498266577914471.4,1.52,19260817.0,0.515193,0.568134,0.568134
3.0,130.0,no_interactions,0.1,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.537446,0.56704,0.56704,0.529193,0.511799,0.511799,522178933206950.4,541520475311668.25,541520475311668.25,6.0,19260817.0,0.530385,0.574423,0.574423
98.0,4.0,no_interactions,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.221238,0.233481,0.233481,0.686651,0.680984,0.680984,856282166658237.5,858864528734978.6,858864528734978.6,4.33,19260817.0,0.512698,0.516771,0.516771
98.0,4.0,no_interactions,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.233483,0.242304,0.242304,0.681231,0.677053,0.677053,869710518428444.1,875022956922797.9,875022956922797.9,6.13,19260817.0,0.519955,0.528302,0.528302
98.0,4.0,no_interactions,0.1,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.221238,0.233481,0.233481,0.686651,0.680984,0.680984,856282168215524.6,858864530429544.0,858864530429544.0,1.44,19260817.0,0.512698,0.516771,0.516771
98.0,4.0,no_interactions,0.1,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.233483,0.242304,0.242304,0.681231,0.677053,0.677053,869710487760938.9,875022926683144.8,875022926683144.8,3.38,19260817.0,0.519955,0.528302,0.528302
98.0,130.0,no_interactions,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.525235,0.558421,0.558421,0.536133,0.516868,0.516868,488479383856477.25,500970583861969.5,500970583861969.5,2.76,19260817.0,0.512698,0.578616,0.578616
98.0,130.0,no_interactions,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.538781,0.566722,0.566722,0.528429,0.511986,0.511986,539548107392766.06,559255294648158.3,559255294648158.3,5.4,19260817.0,0.53288,0.577568,0.577568
98.0,130.0,no_interactions,0.1,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.525234,0.558423,0.558423,0.536134,0.516867,0.516867,488375803587439.4,500866640692751.2,500866640692751.2,3.79,19260817.0,0.512698,0.578616,0.578616
98.0,130.0,no_interactions,0.1,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.538781,0.566723,0.566723,0.52843,0.511986,0.511986,539556277120844.5,559263792042124.94,559263792042124.94,4.86,19260817.0,0.53288,0.577568,0.577568
51.0,67.0,no_interactions,0.0017782794100389,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.152623,0.159294,0.159294,0.716262,0.713177,0.713177,62616959135487.57,61883496360718.1,61883496360718.1,4.07,19260817.0,0.505215,0.557652,0.557652
3.0,4.0,no_interactions,0.1,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.250083,0.253908,0.253908,0.673814,0.671848,0.671848,912927448415373.8,917059717396805.4,917059717396805.4,6.14,19260817.0,0.553061,0.550314,0.550314
3.0,130.0,no_interactions,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.537727,0.565457,0.565457,0.529033,0.512733,0.512733,525686324979948.6,544417939603869.06,544417939603869.06,6.6,19260817.0,0.533107,0.572327,0.572327
3.0,130.0,no_interactions,0.1,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.537726,0.565456,0.565456,0.529033,0.512734,0.512734,525686922154508.25,544417945210188.1,544417945210188.1,6.71,19260817.0,0.533107,0.572327,0.572327
98.0,4.0,no_interactions,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.250083,0.253908,0.253908,0.673814,0.671848,0.671848,912927499822570.0,917059767813765.6,917059767813765.6,9.98,19260817.0,0.553061,0.550314,0.550314
98.0,4.0,no_interactions,0.1,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.250083,0.253908,0.253908,0.673814,0.671848,0.671848,912927448415373.8,917059717396805.4,917059717396805.4,5.11,19260817.0,0.553061,0.550314,0.550314
98.0,130.0,no_interactions,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.538924,0.565121,0.565121,0.528347,0.512932,0.512932,542594082763126.1,561597749030835.2,561597749030835.2,6.49,19260817.0,0.534014,0.560797,0.560797
98.0,130.0,no_interactions,0.1,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.538924,0.565121,0.565121,0.528348,0.512932,0.512932,542595070260363.6,561598232064614.5,561598232064614.5,5.9,19260817.0,0.534014,0.560797,0.560797
51.0,67.0,no_interactions,0.0017782794100389,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844692,0.152623,0.159294,0.159294,0.716262,0.713177,0.713177,62616959135487.57,61883496360718.1,61883496360718.1,4.87,19260817.0,0.505215,0.557652,0.557652
3.0,4.0,no_interactions,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.233482,0.242303,0.242303,0.681231,0.677053,0.677053,869700977726191.8,875013555157707.8,875013555157707.8,3.24,19260817.0,0.519955,0.528302,0.528302
3.0,130.0,no_interactions,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.525116,0.558647,0.558647,0.5362,0.516736,0.516736,485649692690646.8,497929827356873.44,497929827356873.44,1.48,19260817.0,0.515193,0.568134,0.568134
3.0,130.0,no_interactions,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.537311,0.566874,0.566874,0.52927,0.511897,0.511897,521760637687639.4,541506897492590.8,541506897492590.8,3.2,19260817.0,0.531293,0.574423,0.574423
98.0,4.0,no_interactions,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.221238,0.233481,0.233481,0.686651,0.680984,0.680984,856283060794189.4,858865460834474.2,858865460834474.2,1.45,19260817.0,0.512698,0.516771,0.516771
98.0,4.0,no_interactions,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.233482,0.242303,0.242303,0.681231,0.677053,0.677053,869700977726191.8,875013555157707.8,875013555157707.8,6.13,19260817.0,0.519955,0.528302,0.528302
98.0,130.0,no_interactions,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.525231,0.558455,0.558455,0.536136,0.516848,0.516848,488746165338720.6,501221357327632.7,501221357327632.7,5.44,19260817.0,0.513379,0.578616,0.578616
98.0,130.0,no_interactions,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.538593,0.56674,0.56674,0.528537,0.511976,0.511976,539693332070166.4,559277984669074.2,559277984669074.2,7.29,19260817.0,0.53356,0.577568,0.577568
51.0,67.0,no_interactions,0.0017782794100389,0.5623413251903491,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.152606,0.159277,0.159277,0.716269,0.713184,0.713184,62611140052036.734,61877593957550.055,61877593957550.055,5.93,19260817.0,0.505215,0.557652,0.557652
3.0,130.0,no_interactions,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.53763,0.565318,0.565318,0.529089,0.512816,0.512816,526035168253663.8,544941073868297.5,544941073868297.5,6.16,19260817.0,0.533107,0.567086,0.567086
98.0,4.0,no_interactions,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.250082,0.253907,0.253907,0.673814,0.671849,0.671849,912911157719392.4,917043728243794.4,917043728243794.4,5.64,19260817.0,0.553061,0.550314,0.550314
98.0,130.0,no_interactions,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.538629,0.565115,0.565115,0.528516,0.512935,0.512935,542545147619705.9,561428879235248.25,561428879235248.25,7.61,19260817.0,0.534921,0.559748,0.559748
51.0,67.0,no_interactions,0.0017782794100389,0.5623413251903491,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844692,0.152606,0.159277,0.159277,0.716269,0.713184,0.713184,62611140052036.734,61877593957550.055,61877593957550.055,4.83,19260817.0,0.505215,0.557652,0.557652
3.0,255.0,no_interactions,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-1e-06,-1e-06,-1e-06,0.778096,0.777813,0.777813,2365493575420.852,2365758023436.981,2365758023436.981,1.06,19260817.0,0.235374,0.21174,0.21174
