n_hidden_layers,alpha,learning_rate_init,activation,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,max_iter,learning_rate,batch_size,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
5.0,0.0001,0.01,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.574849,0.537846,0.537846,0.507347,0.528772,0.528772,410400371335345.5,484029965566663.6,484029965566663.6,177.92,19260817.0,1000.0,adaptive,auto,0.551247,0.571279,0.571279
4.0,1e-06,0.01,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.586954,0.542968,0.542968,0.500072,0.525834,0.525834,380941513810829.6,446784737981125.4,446784737981125.4,114.45,19260817.0,1000.0,adaptive,auto,0.556916,0.573375,0.573375
4.0,0.01,0.01,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.549216,0.531834,0.531834,0.522417,0.5322,0.5322,431133854535773.7,484693645800752.2,484693645800752.2,52.85,19260817.0,1000.0,adaptive,auto,0.529705,0.5587,0.5587
4.0,0.0001,0.001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.61672,0.506903,0.506903,0.481716,0.546187,0.546187,403157353716036.56,505670450141626.7,505670450141626.7,225.89,19260817.0,1000.0,adaptive,auto,0.562132,0.567086,0.567086
4.0,0.0001,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,1608717923439.4404,1608898017996.3389,1608898017996.3389,28.15,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
4.0,0.0001,0.01,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.588671,0.5417,0.5417,0.499032,0.526563,0.526563,382394548136432.06,443788651674685.94,443788651674685.94,75.21,19260817.0,1000.0,adaptive,auto,0.54059,0.59434,0.59434
4.0,0.0001,0.01,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,0.581164,0.539906,0.539906,0.503564,0.527592,0.527592,500980483751348.06,558721300851422.4,558721300851422.4,124.05,19260817.0,1000.0,adaptive,auto,0.54966,0.556604,0.556604
5.0,0.0001,0.01,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.588634,0.519449,0.519449,0.499054,0.539194,0.539194,430228965620379.75,504826326008386.06,504826326008386.06,191.84,19260817.0,1000.0,adaptive,auto,0.540136,0.585954,0.585954
4.0,1e-06,0.01,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.598699,0.534503,0.534503,0.492911,0.530681,0.530681,340700733763242.2,412305765479615.8,412305765479615.8,203.9,19260817.0,1000.0,adaptive,auto,0.542857,0.568134,0.568134
4.0,0.01,0.01,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.557181,0.553159,0.553159,0.517782,0.519938,0.519938,572597334777550.5,607152332717730.8,607152332717730.8,73.63,19260817.0,1000.0,adaptive,auto,0.529478,0.562893,0.562893
4.0,0.0001,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.5847,0.548041,0.548041,0.501435,0.522907,0.522907,360713263190936.0,418517289604386.4,418517289604386.4,171.19,19260817.0,1000.0,adaptive,auto,0.549887,0.563941,0.563941
4.0,0.0001,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.48787,0.507262,0.507262,0.556831,0.545988,0.545988,445059334874232.56,465796504097940.5,465796504097940.5,53.06,19260817.0,1000.0,adaptive,auto,0.521088,0.552411,0.552411
4.0,0.0001,0.01,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,0.588343,0.528215,0.528215,0.499231,0.534253,0.534253,428425624340552.0,489966078799990.4,489966078799990.4,110.81,19260817.0,1000.0,adaptive,auto,0.539909,0.581761,0.581761
4.0,0.0001,0.01,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.603656,0.529953,0.529953,0.489857,0.533268,0.533268,336927303916056.94,394402582039883.6,394402582039883.6,142.15,19260817.0,1000.0,adaptive,auto,0.544671,0.601677,0.601677
5.0,0.0001,0.01,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.590566,0.522475,0.522475,0.497881,0.537494,0.537494,439701178011715.25,507818677074964.0,507818677074964.0,121.77,19260817.0,1000.0,adaptive,auto,0.536508,0.577568,0.577568
4.0,1e-06,0.01,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.59727,0.534036,0.534036,0.493788,0.530948,0.530948,365849595161101.75,419969550682389.75,419969550682389.75,109.72,19260817.0,1000.0,adaptive,auto,0.53424,0.570231,0.570231
4.0,0.01,0.01,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.581521,0.564156,0.564156,0.50335,0.5135,0.5135,426151840260680.4,472288279998136.6,472288279998136.6,108.85,19260817.0,1000.0,adaptive,auto,0.526757,0.575472,0.575472
4.0,0.0001,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.620548,0.523891,0.523891,0.479305,0.536696,0.536696,399367933283314.9,489124463905170.8,489124463905170.8,464.7,19260817.0,1000.0,adaptive,auto,0.531746,0.5587,0.5587
4.0,0.0001,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.489265,0.508836,0.508836,0.556072,0.545115,0.545115,415372893032333.25,437015526803283.0,437015526803283.0,60.02,19260817.0,1000.0,adaptive,auto,0.535147,0.575472,0.575472
4.0,0.0001,0.01,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s']",0.9417404842109904,0.602881,0.535915,0.535915,0.490336,0.529876,0.529876,379224486148890.6,452079798114646.8,452079798114646.8,139.7,19260817.0,1000.0,adaptive,auto,0.553741,0.57652,0.57652
2.0,1e-08,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.520319,0.555939,0.555939,0.538902,0.518318,0.518318,434498970016933.9,446417161625383.3,446417161625383.3,30.08,19260817.0,1000.0,adaptive,auto,0.522222,0.581761,0.581761
1.0,1e-06,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.516425,0.552053,0.552053,0.541085,0.520581,0.520581,508374079916794.6,520336704971869.06,520336704971869.06,17.94,19260817.0,1000.0,adaptive,auto,0.512018,0.567086,0.567086
1.0,1e-08,0.001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.521034,0.556022,0.556022,0.5385,0.51827,0.51827,521152890706896.3,529616169769489.9,529616169769489.9,16.85,19260817.0,1000.0,adaptive,auto,0.510884,0.581761,0.581761
1.0,1e-08,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.532265,0.565905,0.565905,0.532149,0.512469,0.512469,455062686251270.1,476126914851751.2,476126914851751.2,16.68,19260817.0,1000.0,adaptive,auto,0.545578,0.575472,0.575472
3.0,1e-08,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.520195,0.556777,0.556777,0.538972,0.517829,0.517829,431548953097180.2,442925003372313.75,442925003372313.75,45.98,19260817.0,1000.0,adaptive,auto,0.523129,0.557652,0.557652
2.0,1e-06,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.520319,0.555939,0.555939,0.538902,0.518318,0.518318,434499129465438.9,446417313072287.1,446417313072287.1,29.31,19260817.0,1000.0,adaptive,auto,0.522222,0.581761,0.581761
2.0,1e-08,0.001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.521973,0.556794,0.556794,0.537972,0.517819,0.517819,517785603704632.8,525617729204246.6,525617729204246.6,18.62,19260817.0,1000.0,adaptive,auto,0.510658,0.581761,0.581761
2.0,1e-08,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.484428,0.511357,0.511357,0.558699,0.543715,0.543715,639717719832046.1,644026597500426.5,644026597500426.5,44.79,19260817.0,1000.0,adaptive,auto,0.506576,0.568134,0.568134
2.0,1e-08,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.53434,0.567097,0.567097,0.530967,0.511765,0.511765,423785268248154.4,445188776378079.0,445188776378079.0,29.9,19260817.0,1000.0,adaptive,auto,0.536735,0.556604,0.556604
1.0,0.0001,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.516425,0.552053,0.552053,0.541085,0.520581,0.520581,508379099477107.9,520341669325171.25,520341669325171.25,16.5,19260817.0,1000.0,adaptive,auto,0.512018,0.567086,0.567086
1.0,1e-06,0.001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.521034,0.556022,0.556022,0.5385,0.51827,0.51827,521152879411392.56,529616157588608.8,529616157588608.8,16.76,19260817.0,1000.0,adaptive,auto,0.510884,0.581761,0.581761
1.0,1e-06,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.486222,0.513207,0.513207,0.557726,0.542684,0.542684,635963958672808.2,640358936837193.5,640358936837193.5,24.62,19260817.0,1000.0,adaptive,auto,0.506576,0.568134,0.568134
1.0,1e-06,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.532265,0.565905,0.565905,0.532149,0.512469,0.512469,455062706379028.0,476126934259420.8,476126934259420.8,16.99,19260817.0,1000.0,adaptive,auto,0.545578,0.575472,0.575472
1.0,1e-08,0.01,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.516401,0.551823,0.551823,0.541098,0.520715,0.520715,574063550607636.0,581716606087105.6,581716606087105.6,9.5,19260817.0,1000.0,adaptive,auto,0.516553,0.566038,0.566038
1.0,1e-08,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.52338,0.558116,0.558116,0.537179,0.517046,0.517046,497439727143303.25,507062420553202.9,507062420553202.9,30.11,19260817.0,1000.0,adaptive,auto,0.513605,0.582809,0.582809
1.0,1e-08,0.001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.534417,0.567424,0.567424,0.530923,0.511572,0.511572,489407144374215.7,502669899792456.5,502669899792456.5,12.4,19260817.0,1000.0,adaptive,auto,0.511565,0.568134,0.568134
1.0,1e-08,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.492315,0.517784,0.517784,0.554409,0.540127,0.540127,670961583268797.0,680337386041256.5,680337386041256.5,25.92,19260817.0,1000.0,adaptive,auto,0.50907,0.552411,0.552411
1.0,1e-08,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances']",0.7919471007529546,0.53676,0.567634,0.567634,0.529586,0.511447,0.511447,466726174254447.3,490170614192778.6,490170614192778.6,18.4,19260817.0,1000.0,adaptive,auto,0.526984,0.575472,0.575472
2.0,0.1,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.516171,0.552947,0.552947,0.541227,0.520062,0.520062,418555809470586.2,430055769660006.9,430055769660006.9,23.27,19260817.0,1000.0,adaptive,auto,0.539456,0.557652,0.557652
1.0,0.01,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.516413,0.552022,0.552022,0.541091,0.520599,0.520599,508378431499504.4,520318156479190.8,520318156479190.8,16.48,19260817.0,1000.0,adaptive,auto,0.511338,0.567086,0.567086
1.0,0.1,0.001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.520931,0.555808,0.555808,0.538558,0.518395,0.518395,522015913247957.2,530345837422028.06,530345837422028.06,16.63,19260817.0,1000.0,adaptive,auto,0.510884,0.581761,0.581761
1.0,0.1,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.532322,0.565919,0.565919,0.532116,0.51246,0.51246,455687807717579.9,476910174507677.06,476910174507677.06,17.38,19260817.0,1000.0,adaptive,auto,0.538549,0.591195,0.591195
3.0,0.1,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.517993,0.554165,0.554165,0.540207,0.519352,0.519352,445936346915326.3,457594717061641.6,457594717061641.6,46.23,19260817.0,1000.0,adaptive,auto,0.52381,0.557652,0.557652
2.0,0.01,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.520144,0.555685,0.555685,0.539,0.518466,0.518466,438840679930249.6,450641580589447.2,450641580589447.2,32.93,19260817.0,1000.0,adaptive,auto,0.521542,0.578616,0.578616
2.0,0.1,0.001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.522778,0.557412,0.557412,0.537518,0.517458,0.517458,492339363348061.1,500202075271875.1,500202075271875.1,18.13,19260817.0,1000.0,adaptive,auto,0.510431,0.57652,0.57652
2.0,0.1,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.476973,0.502314,0.502314,0.562724,0.548723,0.548723,636672207330991.0,640730699806551.2,640730699806551.2,38.05,19260817.0,1000.0,adaptive,auto,0.507937,0.572327,0.572327
2.0,0.1,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.534215,0.567317,0.567317,0.531039,0.511635,0.511635,428087957941048.8,449581689257178.4,449581689257178.4,30.35,19260817.0,1000.0,adaptive,auto,0.533107,0.563941,0.563941
1.0,0.01,0.001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.52102,0.555998,0.555998,0.538508,0.518284,0.518284,521290644731949.6,529750067607755.0,529750067607755.0,16.33,19260817.0,1000.0,adaptive,auto,0.510884,0.581761,0.581761
1.0,0.01,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.486007,0.512951,0.512951,0.557843,0.542827,0.542827,635892089315104.0,640276735106681.8,640276735106681.8,26.16,19260817.0,1000.0,adaptive,auto,0.506576,0.568134,0.568134
1.0,0.01,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.532272,0.565904,0.565904,0.532145,0.51247,0.51247,455318333399401.3,476394799317966.06,476394799317966.06,17.26,19260817.0,1000.0,adaptive,auto,0.546259,0.575472,0.575472
1.0,0.1,0.01,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.516312,0.551584,0.551584,0.541148,0.520854,0.520854,579842411977939.4,587251831089772.9,587251831089772.9,8.86,19260817.0,1000.0,adaptive,auto,0.517914,0.566038,0.566038
1.0,0.1,0.001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.522085,0.556824,0.556824,0.537909,0.517802,0.517802,508384019801191.4,517129797763319.8,517129797763319.8,23.3,19260817.0,1000.0,adaptive,auto,0.512018,0.575472,0.575472
1.0,0.1,0.001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.53436,0.567623,0.567623,0.530956,0.511454,0.511454,488762700323328.5,502542212185892.06,502542212185892.06,12.41,19260817.0,1000.0,adaptive,auto,0.511338,0.568134,0.568134
1.0,0.1,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.488905,0.513971,0.513971,0.556268,0.542258,0.542258,667200441289399.9,676946092430137.1,676946092430137.1,22.77,19260817.0,1000.0,adaptive,auto,0.508163,0.5587,0.5587
1.0,0.1,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances']",0.7919471007529546,0.536803,0.567722,0.567722,0.529561,0.511396,0.511396,466626174028692.8,489757355838520.06,489757355838520.06,18.47,19260817.0,1000.0,adaptive,auto,0.526304,0.575472,0.575472
2.0,1e-08,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.633116,0.518437,0.518437,0.471301,0.539762,0.539762,429306740231415.1,531901553932115.3,531901553932115.3,452.55,19260817.0,1000.0,adaptive,auto,0.580499,0.578616,0.578616
1.0,1e-06,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.589456,0.55505,0.55505,0.498555,0.518837,0.518837,524366991202661.6,589615294189953.9,589615294189953.9,249.11,19260817.0,1000.0,adaptive,auto,0.560091,0.581761,0.581761
1.0,1e-08,0.001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.600858,0.538389,0.538389,0.491583,0.528462,0.528462,497116233135960.8,570385568764924.9,570385568764924.9,154.81,19260817.0,1000.0,adaptive,auto,0.579365,0.553459,0.553459
1.0,1e-08,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway']",0.9984280188842564,0.581939,0.558076,0.558076,0.503099,0.51707,0.51707,518255910445597.0,575983841379998.1,575983841379998.1,216.44,19260817.0,1000.0,adaptive,auto,0.556916,0.587002,0.587002
3.0,1e-08,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.649722,0.499392,0.499392,0.460511,0.550331,0.550331,356402722330982.56,481201040783494.9,481201040783494.9,518.92,19260817.0,1000.0,adaptive,auto,0.580045,0.574423,0.574423
