n_hidden_layers,alpha,learning_rate_init,activation,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,max_iter,learning_rate,batch_size,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
2.0,5.62341325190349e-07,0.0005623413251903491,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.550745,0.569645,0.569645,0.52153,0.510256,0.510256,486934693886762.6,518998621411361.0,518998621411361.0,66.49,19260817.0,1000.0,adaptive,auto,0.543311,0.581761,0.581761
1.0,1e-08,0.0031622776601683794,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.598829,0.539251,0.539251,0.492831,0.527968,0.527968,594478070103452.1,670634187204740.2,670634187204740.2,260.43,19260817.0,1000.0,adaptive,auto,0.576417,0.528302,0.528302
1.0,3.1622776601683795e-05,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.576632,0.557834,0.557834,0.506282,0.517211,0.517211,587188553224837.2,642300724910953.5,642300724910953.5,237.36,19260817.0,1000.0,adaptive,auto,0.565986,0.566038,0.566038
1.0,3.1622776601683795e-05,0.0031622776601683794,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.598845,0.539281,0.539281,0.492821,0.527951,0.527951,593692215036522.5,669951747921824.0,669951747921824.0,258.31,19260817.0,1000.0,adaptive,auto,0.573243,0.525157,0.525157
3.0,1e-08,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.58967,0.549687,0.549687,0.498425,0.521954,0.521954,573764099845385.2,637116316142402.8,637116316142402.8,540.07,19260817.0,1000.0,adaptive,auto,0.571429,0.54717,0.54717
3.0,1e-08,0.0031622776601683794,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.69532,0.46245,0.46245,0.429492,0.570275,0.570275,292244407316094.1,445326184012727.2,445326184012727.2,714.37,19260817.0,1000.0,adaptive,auto,0.562132,0.585954,0.585954
3.0,3.1622776601683795e-05,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.58966,0.549716,0.549716,0.498431,0.521937,0.521937,573753012706087.8,637118318294784.4,637118318294784.4,531.96,19260817.0,1000.0,adaptive,auto,0.571429,0.54717,0.54717
3.0,3.1622776601683795e-05,0.0031622776601683794,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.686865,0.465324,0.465324,0.435411,0.568749,0.568749,277428004476154.62,423115348449769.25,423115348449769.25,605.62,19260817.0,1000.0,adaptive,auto,0.57619,0.592243,0.592243
2.0,5.62341325190349e-07,0.0005623413251903491,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844693,0.644223,0.495526,0.495526,0.464111,0.552452,0.552452,392708247701331.5,502192528528940.44,502192528528940.44,417.2,19260817.0,1000.0,adaptive,auto,0.56644,0.537736,0.537736
1.0,1e-08,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.522614,0.540153,0.540153,0.537611,0.527451,0.527451,443409740855946.5,467015301786619.7,467015301786619.7,46.65,19260817.0,1000.0,adaptive,auto,0.528118,0.552411,0.552411
1.0,3.1622776601683795e-05,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.503877,0.541036,0.541036,0.54806,0.526944,0.526944,605996854239037.4,618521530912019.1,618521530912019.1,9.55,19260817.0,1000.0,adaptive,auto,0.527891,0.574423,0.574423
1.0,3.1622776601683795e-05,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.509017,0.521152,0.521152,0.545213,0.538238,0.538238,534272547614853.9,557827202330867.75,557827202330867.75,47.53,19260817.0,1000.0,adaptive,auto,0.550113,0.590147,0.590147
3.0,1e-08,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.487794,0.521472,0.521472,0.556872,0.538058,0.538058,448169576937375.5,448337794856838.5,448337794856838.5,21.24,19260817.0,1000.0,adaptive,auto,0.517007,0.539832,0.539832
3.0,1e-08,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.453116,0.466592,0.466592,0.575414,0.568074,0.568074,669814690039099.4,697236641824020.6,697236641824020.6,25.39,19260817.0,1000.0,adaptive,auto,0.538322,0.570231,0.570231
3.0,3.1622776601683795e-05,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.504098,0.543239,0.543239,0.547938,0.525678,0.525678,469987096569275.25,482669364291686.9,482669364291686.9,15.2,19260817.0,1000.0,adaptive,auto,0.537642,0.572327,0.572327
3.0,3.1622776601683795e-05,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.499458,0.516915,0.516915,0.550495,0.540613,0.540613,462885488032477.5,503195186925749.4,503195186925749.4,65.93,19260817.0,1000.0,adaptive,auto,0.51678,0.569182,0.569182
2.0,5.62341325190349e-07,0.01778279410038923,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.55617,0.549158,0.549158,0.518372,0.522261,0.522261,357394970868306.0,399502267089922.25,399502267089922.25,37.44,19260817.0,1000.0,adaptive,auto,0.535374,0.574423,0.574423
1.0,3.1622776601683795e-05,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.506929,0.509952,0.509952,0.546372,0.544496,0.544496,627468585227411.5,656007246259729.4,656007246259729.4,65.02,19260817.0,1000.0,adaptive,auto,0.545351,0.581761,0.581761
3.0,1e-08,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.447058,0.476715,0.476715,0.578593,0.562658,0.562658,388734234063945.06,408298785423076.4,408298785423076.4,293.73,19260817.0,1000.0,adaptive,auto,0.536054,0.570231,0.570231
3.0,3.1622776601683795e-05,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.499051,0.504028,0.504028,0.550719,0.547777,0.547777,494605362678506.7,525333812442072.3,525333812442072.3,150.59,19260817.0,1000.0,adaptive,auto,0.547619,0.562893,0.562893
2.0,5.62341325190349e-07,0.01778279410038923,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844693,0.606134,0.512055,0.512055,0.488324,0.543326,0.543326,379985319776492.44,453420021878992.25,453420021878992.25,98.42,19260817.0,1000.0,adaptive,auto,0.571655,0.578616,0.578616
1.0,0.1,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.516346,0.53768,0.53768,0.541129,0.528867,0.528867,607840897772453.1,628798944827787.8,628798944827787.8,28.89,19260817.0,1000.0,adaptive,auto,0.525397,0.561845,0.561845
1.0,0.1,0.0031622776601683794,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.520955,0.555703,0.555703,0.538544,0.518456,0.518456,502690417755637.06,510605363109657.8,510605363109657.8,13.71,19260817.0,1000.0,adaptive,auto,0.512018,0.577568,0.577568
1.0,0.1,0.0031622776601683794,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.544723,0.568864,0.568864,0.525015,0.510719,0.510719,482162517453712.94,501795956406599.56,501795956406599.56,29.38,19260817.0,1000.0,adaptive,auto,0.54127,0.583857,0.583857
3.0,0.1,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.473407,0.497858,0.497858,0.564639,0.551174,0.551174,617059988523297.8,620553604761948.0,620553604761948.0,62.75,19260817.0,1000.0,adaptive,auto,0.506576,0.568134,0.568134
3.0,0.1,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.50704,0.52691,0.52691,0.54631,0.534992,0.534992,624532053609986.8,644748233607970.9,644748233607970.9,70.58,19260817.0,1000.0,adaptive,auto,0.531519,0.584906,0.584906
3.0,0.1,0.0031622776601683794,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.519576,0.553145,0.553145,0.539319,0.519946,0.519946,506286911294463.0,514008096545602.25,514008096545602.25,32.65,19260817.0,1000.0,adaptive,auto,0.512925,0.578616,0.578616
3.0,0.1,0.0031622776601683794,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.548548,0.574633,0.574633,0.522804,0.507291,0.507291,527068082112010.2,552853964986137.3,552853964986137.3,67.24,19260817.0,1000.0,adaptive,auto,0.527211,0.563941,0.563941
2.0,0.0017782794100389228,0.0005623413251903491,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.550511,0.569962,0.569962,0.521666,0.510069,0.510069,485677823190872.56,517954927524783.2,517954927524783.2,67.49,19260817.0,1000.0,adaptive,auto,0.538095,0.58805,0.58805
1.0,0.1,0.0031622776601683794,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.554011,0.567017,0.567017,0.519632,0.511812,0.511812,595480311268535.6,624835237714350.1,624835237714350.1,66.07,19260817.0,1000.0,adaptive,auto,0.530385,0.584906,0.584906
3.0,0.1,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.513823,0.530909,0.530909,0.542539,0.532726,0.532726,636008703090236.5,657472253374978.1,657472253374978.1,206.64,19260817.0,1000.0,adaptive,auto,0.530612,0.577568,0.577568
3.0,0.1,0.0031622776601683794,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.553233,0.569334,0.569334,0.520084,0.510441,0.510441,588968575878470.0,616678937298533.1,616678937298533.1,169.75,19260817.0,1000.0,adaptive,auto,0.545125,0.57652,0.57652
2.0,0.0017782794100389228,0.0005623413251903491,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844693,0.600834,0.543155,0.543155,0.491598,0.525726,0.525726,559578556884132.9,624914842570340.6,624914842570340.6,225.34,19260817.0,1000.0,adaptive,auto,0.578685,0.557652,0.557652
1.0,0.1,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.48236,0.503013,0.503013,0.559818,0.548337,0.548337,504896462367566.6,521712889475584.44,521712889475584.44,26.64,19260817.0,1000.0,adaptive,auto,0.508163,0.520964,0.520964
3.0,0.1,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.502748,0.535603,0.535603,0.548683,0.530054,0.530054,595282946046183.5,603526467491824.5,603526467491824.5,15.23,19260817.0,1000.0,adaptive,auto,0.50839,0.578616,0.578616
3.0,0.1,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.497095,0.521391,0.521391,0.551793,0.538103,0.538103,586458218342921.5,615083799529046.4,615083799529046.4,42.04,19260817.0,1000.0,adaptive,auto,0.529478,0.56499,0.56499
2.0,0.0017782794100389228,0.01778279410038923,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.554978,0.557683,0.557683,0.519067,0.517299,0.517299,460996323671141.56,500973547222504.1,500973547222504.1,37.93,19260817.0,1000.0,adaptive,auto,0.543764,0.561845,0.561845
3.0,0.1,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.49453,0.517517,0.517517,0.553198,0.540276,0.540276,671982740740932.0,701409865981634.9,701409865981634.9,223.77,19260817.0,1000.0,adaptive,auto,0.526984,0.551363,0.551363
2.0,0.0017782794100389228,0.01778279410038923,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844693,0.607363,0.528782,0.528782,0.487561,0.533932,0.533932,433941931379931.94,514721306387491.9,514721306387491.9,121.34,19260817.0,1000.0,adaptive,auto,0.555782,0.573375,0.573375
5.0,1e-08,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.556847,0.57325,0.57325,0.517977,0.508115,0.508115,462711697081064.9,496089849007194.06,496089849007194.06,170.1,19260817.0,1000.0,adaptive,auto,0.536281,0.556604,0.556604
5.0,1e-08,0.0031622776601683794,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.522623,0.557536,0.557536,0.537606,0.517386,0.517386,497317365804834.56,504804479615135.7,504804479615135.7,67.63,19260817.0,1000.0,adaptive,auto,0.516327,0.563941,0.563941
