max_depth,max_bins,interaction_cst,learning_rate,l2_regularization,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
192.0,255.0,pairwise,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.572162,0.577547,0.577547,0.508947,0.50555,0.50555,449891706304674.2,489200635550609.9,489200635550609.9,5.22,19260817.0,0.55034,0.572327,0.572327
3.0,255.0,pairwise,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,-1e-06,-1e-06,-1e-06,0.778096,0.777813,0.777813,2365493724602.6943,2365757963093.887,2365757963093.887,2.96,19260817.0,0.235374,0.21174,0.21174
24.0,255.0,no_interactions,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,-1e-06,-0.0,-0.0,0.778096,0.777813,0.777813,2365496529937.9897,2365761352412.462,2365761352412.462,1.63,19260817.0,0.235374,0.21174,0.21174
24.0,4.0,no_interactions,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,-1e-06,-1e-06,-1e-06,0.778096,0.777813,0.777813,2365513046220.12,2365778995756.6543,2365778995756.6543,0.62,19260817.0,0.235374,0.21174,0.21174
24.0,4.0,no_interactions,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,-1e-06,-1e-06,-1e-06,0.778096,0.777813,0.777813,2365513046220.12,2365778995756.6543,2365778995756.6543,1.8,19260817.0,0.235374,0.21174,0.21174
192.0,255.0,pairwise,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,2365496621822.6235,2365761307603.235,2365761307603.235,1.1,19260817.0,0.235374,0.21174,0.21174
192.0,4.0,pairwise,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-1e-06,-1e-06,-1e-06,0.778096,0.777813,0.777813,2365511427865.584,2365776390587.519,2365776390587.519,2.28,19260817.0,0.235374,0.21174,0.21174
192.0,255.0,no_interactions,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,-1e-06,-0.0,-0.0,0.778096,0.777813,0.777813,2365496529937.9897,2365761352412.462,2365761352412.462,0.98,19260817.0,0.235374,0.21174,0.21174
24.0,255.0,no_interactions,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.538975,0.565749,0.565749,0.528318,0.512561,0.512561,538842671879926.4,559156162828879.6,559156162828879.6,5.8,19260817.0,0.5322,0.568134,0.568134
3.0,255.0,no_interactions,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,-1e-06,-1e-06,-1e-06,0.778096,0.777813,0.777813,2365493575420.852,2365758023436.981,2365758023436.981,1.45,19260817.0,0.235374,0.21174,0.21174
24.0,255.0,pairwise,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.572162,0.577547,0.577547,0.508947,0.50555,0.50555,449891706304674.2,489200635550609.9,489200635550609.9,3.11,19260817.0,0.55034,0.572327,0.572327
3.0,255.0,pairwise,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.55791,0.573621,0.573621,0.517355,0.507894,0.507894,457405195010471.7,488641050231154.9,488641050231154.9,6.92,19260817.0,0.534014,0.566038,0.566038
3.0,255.0,no_interactions,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.537665,0.564703,0.564703,0.529068,0.513178,0.513178,525887411025372.2,546187492261338.0,546187492261338.0,6.74,19260817.0,0.53424,0.553459,0.553459
3.0,4.0,pairwise,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.26144,0.271286,0.271286,0.668692,0.663978,0.663978,763615561364405.6,781034767727068.5,781034767727068.5,5.08,19260817.0,0.531293,0.513627,0.513627
3.0,255.0,pairwise,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,-1e-06,-1e-06,-1e-06,0.778096,0.777813,0.777813,2365493784209.584,2365758168091.186,2365758168091.186,0.48,19260817.0,0.235374,0.21174,0.21174
3.0,4.0,pairwise,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.235119,0.250796,0.250796,0.680503,0.673248,0.673248,733920604943695.1,740759855200174.0,740759855200174.0,1.85,19260817.0,0.512245,0.525157,0.525157
192.0,4.0,pairwise,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.281199,0.284719,0.284719,0.659686,0.65783,0.65783,784780487175272.8,805017424475010.4,805017424475010.4,7.59,19260817.0,0.546485,0.552411,0.552411
24.0,255.0,pairwise,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,2365496605318.274,2365761329771.6826,2365761329771.6826,1.48,19260817.0,0.235374,0.21174,0.21174
24.0,4.0,no_interactions,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.23204,0.241166,0.241166,0.681871,0.677561,0.677561,868335491835073.8,874074229978555.5,874074229978555.5,1.87,19260817.0,0.517687,0.535639,0.535639
3.0,255.0,pairwise,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.531816,0.564731,0.564731,0.532404,0.513162,0.513162,441982970689402.4,452059599197119.0,452059599197119.0,1.56,19260817.0,0.514739,0.57652,0.57652
24.0,255.0,no_interactions,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,-1e-06,-0.0,-0.0,0.778096,0.777813,0.777813,2365496529926.853,2365761352402.4272,2365761352402.4272,1.67,19260817.0,0.235374,0.21174,0.21174
24.0,255.0,no_interactions,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-1e-06,-0.0,-0.0,0.778096,0.777813,0.777813,2365496529937.9897,2365761352412.462,2365761352412.462,0.38,19260817.0,0.235374,0.21174,0.21174
3.0,255.0,no_interactions,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.53668,0.566652,0.566652,0.529631,0.512028,0.512028,522343587970748.5,542802322107295.2,542802322107295.2,2.43,19260817.0,0.524717,0.56499,0.56499
24.0,255.0,pairwise,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.582685,0.572399,0.572399,0.50265,0.508621,0.508621,455736250059110.5,504526377308778.3,504526377308778.3,5.64,19260817.0,0.54127,0.567086,0.567086
24.0,255.0,no_interactions,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.525235,0.558421,0.558421,0.536133,0.516868,0.516868,488479383856477.25,500970583861969.5,500970583861969.5,3.06,19260817.0,0.512698,0.578616,0.578616
192.0,4.0,no_interactions,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.235722,0.242754,0.242754,0.680235,0.676852,0.676852,872251777806112.5,878967177446007.4,878967177446007.4,4.84,19260817.0,0.510431,0.479036,0.479036
24.0,255.0,pairwise,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.53725,0.564296,0.564296,0.529306,0.513418,0.513418,434603974031265.7,444343265012992.06,444343265012992.06,4.38,19260817.0,0.514739,0.579665,0.579665
192.0,4.0,no_interactions,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-1e-06,-1e-06,-1e-06,0.778096,0.777813,0.777813,2365513049887.748,2365778999255.5386,2365778999255.5386,3.84,19260817.0,0.235374,0.21174,0.21174
192.0,4.0,no_interactions,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.244276,0.24918,0.24918,0.676417,0.673974,0.673974,908764119788686.0,915725214740862.0,915725214740862.0,4.71,19260817.0,0.546032,0.523061,0.523061
3.0,4.0,no_interactions,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,-1e-06,-1e-06,-1e-06,0.778096,0.777813,0.777813,2365513049887.748,2365778999255.5386,2365778999255.5386,0.89,19260817.0,0.235374,0.21174,0.21174
192.0,4.0,no_interactions,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,-1e-06,-1e-06,-1e-06,0.778096,0.777813,0.777813,2365513046220.12,2365778995756.6543,2365778995756.6543,1.73,19260817.0,0.235374,0.21174,0.21174
24.0,4.0,no_interactions,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.243692,0.248368,0.248368,0.676679,0.674338,0.674338,906331046224757.6,913235318060415.4,913235318060415.4,4.13,19260817.0,0.54195,0.533543,0.533543
3.0,255.0,no_interactions,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,-1e-06,-1e-06,-1e-06,0.778096,0.777813,0.777813,2365493575420.852,2365758023436.981,2365758023436.981,0.48,19260817.0,0.235374,0.21174,0.21174
3.0,255.0,no_interactions,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.525137,0.558644,0.558644,0.536189,0.516737,0.516737,485620436271574.8,497866249846031.1,497866249846031.1,3.39,19260817.0,0.515193,0.568134,0.568134
24.0,255.0,pairwise,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,2365496605318.274,2365761329771.6826,2365761329771.6826,2.12,19260817.0,0.235374,0.21174,0.21174
192.0,4.0,pairwise,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-1e-06,-1e-06,-1e-06,0.778096,0.777813,0.777813,2365511034731.929,2365776851643.6187,2365776851643.6187,0.33,19260817.0,0.235374,0.21174,0.21174
24.0,4.0,no_interactions,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,-1e-06,-1e-06,-1e-06,0.778096,0.777813,0.777813,2365513046220.12,2365778995756.6543,2365778995756.6543,0.44,19260817.0,0.235374,0.21174,0.21174
192.0,4.0,no_interactions,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.23204,0.241166,0.241166,0.681871,0.677561,0.677561,868335491835073.8,874074229978555.5,874074229978555.5,1.89,19260817.0,0.517687,0.535639,0.535639
3.0,4.0,no_interactions,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,-1e-06,-1e-06,-1e-06,0.778096,0.777813,0.777813,2365513046220.12,2365778995756.6543,2365778995756.6543,2.52,19260817.0,0.235374,0.21174,0.21174
3.0,255.0,pairwise,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,-1e-06,-1e-06,-1e-06,0.778096,0.777813,0.777813,2365493719923.09,2365757956861.1724,2365757956861.1724,0.95,19260817.0,0.235374,0.21174,0.21174
3.0,4.0,pairwise,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.289512,0.290947,0.290947,0.655861,0.65496,0.65496,822263254531856.5,840075855098178.9,840075855098178.9,6.63,19260817.0,0.566213,0.581761,0.581761
192.0,255.0,pairwise,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.571411,0.576817,0.576817,0.509394,0.505987,0.505987,452322434303112.1,491152812411990.0,491152812411990.0,3.09,19260817.0,0.55102,0.578616,0.578616
3.0,4.0,pairwise,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.261408,0.271174,0.271174,0.668707,0.664029,0.664029,763785594763233.5,781028372738675.8,781028372738675.8,3.02,19260817.0,0.534014,0.519916,0.519916
192.0,4.0,no_interactions,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.232362,0.24154,0.24154,0.681729,0.677394,0.677394,864999457014158.1,871130530968235.5,871130530968235.5,4.39,19260817.0,0.523129,0.531447,0.531447
24.0,255.0,no_interactions,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.538662,0.564789,0.564789,0.528498,0.513127,0.513127,544277859470687.4,564134939599863.9,564134939599863.9,7.86,19260817.0,0.531519,0.555556,0.555556
192.0,255.0,pairwise,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.53725,0.564296,0.564296,0.529306,0.513418,0.513418,434603974031265.7,444343265012992.06,444343265012992.06,2.51,19260817.0,0.514739,0.579665,0.579665
192.0,4.0,pairwise,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.280854,0.283747,0.283747,0.659845,0.658277,0.658277,772018160139913.2,793397597493207.2,793397597493207.2,7.02,19260817.0,0.544898,0.568134,0.568134
3.0,4.0,no_interactions,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,-1e-06,-1e-06,-1e-06,0.778096,0.777813,0.777813,2365513046220.12,2365778995756.6543,2365778995756.6543,1.97,19260817.0,0.235374,0.21174,0.21174
24.0,4.0,no_interactions,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,-1e-06,-1e-06,-1e-06,0.778096,0.777813,0.777813,2365513049887.748,2365778999255.5386,2365778999255.5386,1.49,19260817.0,0.235374,0.21174,0.21174
