n_estimators,max_depth,subsample,max_features,ccp_alpha,learning_rate,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
100.0,24.0,0.4,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements']",0.9575623339697504,0.108481,0.104848,0.104848,0.734681,0.735908,0.735908,32425636163153.49,40137235937764.82,40137235937764.82,1026.87,19260817.0,0.544671,0.577568,0.577568
50.0,24.0,0.85,0.4,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.613347,0.489067,0.489067,0.483831,0.555978,0.555978,371084513367191.0,466565808103476.0,466565808103476.0,202.39,19260817.0,0.571882,0.592243,0.592243
100.0,12.0,0.85,0.4,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.611991,0.486942,0.486942,0.484679,0.557132,0.557132,378582517519224.6,476631065394136.25,476631065394136.25,122.17,19260817.0,0.567574,0.530398,0.530398
100.0,24.0,0.7,0.4,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.611257,0.49656,0.49656,0.485137,0.551886,0.551886,393575407426912.5,491667671696986.1,491667671696986.1,353.14,19260817.0,0.558277,0.57652,0.57652
100.0,24.0,0.85,0.55,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.620564,0.488496,0.488496,0.479295,0.556288,0.556288,377465982335684.0,476668732515981.25,476668732515981.25,494.43,19260817.0,0.551701,0.573375,0.573375
100.0,24.0,0.85,0.4,0.01,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.427344,0.455376,0.455376,0.588817,0.574015,0.574015,309310414696630.75,321328968155551.5,321328968155551.5,518.83,19260817.0,0.481406,0.518868,0.518868
100.0,24.0,0.85,0.4,0.0001,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.632187,0.574513,0.574513,0.471896,0.507362,0.507362,363811247290971.1,439684631133214.8,439684631133214.8,828.72,19260817.0,0.547166,0.587002,0.587002
100.0,24.0,0.85,0.4,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.611448,0.495914,0.495914,0.485018,0.55224,0.55224,375704300998643.1,471624901703771.6,471624901703771.6,470.46,19260817.0,0.570975,0.587002,0.587002
100.0,24.0,0.85,0.4,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,0.615868,0.503735,0.503735,0.482251,0.547939,0.547939,365286765930520.6,459516510970438.56,459516510970438.56,374.12,19260817.0,0.554422,0.548218,0.548218
50.0,12.0,0.85,0.4,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.611991,0.486943,0.486943,0.484679,0.557132,0.557132,378551504389005.6,476601365738993.25,476601365738993.25,60.38,19260817.0,0.567574,0.530398,0.530398
50.0,24.0,0.7,0.4,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.609674,0.497388,0.497388,0.486124,0.551432,0.551432,387513065943780.5,484515075860917.6,484515075860917.6,171.4,19260817.0,0.549887,0.579665,0.579665
50.0,24.0,0.85,0.55,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.619203,0.488865,0.488865,0.480154,0.556087,0.556087,378027180357562.2,477704498858600.3,477704498858600.3,250.64,19260817.0,0.551701,0.562893,0.562893
50.0,24.0,0.85,0.4,0.01,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.427344,0.455379,0.455379,0.588817,0.574014,0.574014,310494572349503.0,322498404519108.8,322498404519108.8,256.16,19260817.0,0.481406,0.518868,0.518868
50.0,24.0,0.85,0.4,0.0001,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.630291,0.573868,0.573868,0.473111,0.507747,0.507747,362496440073847.9,437373930418238.9,437373930418238.9,625.16,19260817.0,0.54898,0.583857,0.583857
50.0,24.0,0.85,0.4,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.611448,0.495914,0.495914,0.485018,0.55224,0.55224,375705620985884.6,471627443442131.1,471627443442131.1,255.04,19260817.0,0.570975,0.587002,0.587002
50.0,24.0,0.85,0.4,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,0.615868,0.503735,0.503735,0.482251,0.547939,0.547939,365353827225804.8,459584010492167.2,459584010492167.2,184.53,19260817.0,0.554422,0.548218,0.548218
50.0,24.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.055373,0.055214,0.055214,0.756247,0.756035,0.756035,17334099212111.363,20725201572851.555,20725201572851.555,1348.47,19260817.0,0.541043,0.596436,0.596436
25.0,12.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.028197,0.028125,0.028125,0.767048,0.766797,0.766797,8716969511525.966,10415820553389.031,10415820553389.031,22.54,19260817.0,0.533107,0.589099,0.589099
25.0,24.0,0.7,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.028466,0.028274,0.028274,0.766942,0.766738,0.766738,8728199157428.023,10497047366087.44,10497047366087.44,480.5,19260817.0,0.529932,0.58805,0.58805
25.0,24.0,0.85,0.55,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.029114,0.028674,0.028674,0.766686,0.76658,0.76658,8449802774403.08,10501193559308.482,10501193559308.482,575.49,19260817.0,0.522449,0.574423,0.574423
25.0,24.0,0.85,0.4,0.01,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.01893,0.019909,0.019909,0.770696,0.770031,0.770031,8241821876788.931,8579948421061.61,8579948421061.61,304.31,19260817.0,0.533333,0.601677,0.601677
25.0,24.0,0.85,0.4,0.0001,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.2311,0.227911,0.227911,0.682289,0.683453,0.683453,78280909747003.6,93612055710605.23,93612055710605.23,624.86,19260817.0,0.524036,0.585954,0.585954
25.0,24.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.027509,0.027703,0.027703,0.767319,0.766964,0.766964,8996077232380.771,10561643522811.713,10561643522811.713,703.61,19260817.0,0.556009,0.580713,0.580713
25.0,24.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.028234,0.02793,0.02793,0.767033,0.766874,0.766874,8703149365009.231,10427998452134.75,10427998452134.75,657.31,19260817.0,0.539683,0.595388,0.595388
50.0,12.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.054827,0.054825,0.054825,0.756465,0.756191,0.756191,17352129372994.63,20642987627861.555,20642987627861.555,48.05,19260817.0,0.538095,0.592243,0.592243
50.0,24.0,0.7,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.055474,0.05507,0.05507,0.756206,0.756093,0.756093,17256501847361.746,20686939489263.51,20686939489263.51,1111.65,19260817.0,0.537188,0.597484,0.597484
50.0,24.0,0.85,0.55,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.056831,0.055932,0.055932,0.755663,0.755748,0.755748,16667191371551.152,20754195767998.58,20754195767998.58,1310.0,19260817.0,0.51746,0.573375,0.573375
50.0,24.0,0.85,0.4,0.01,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.035599,0.037752,0.037752,0.764121,0.76299,0.76299,15550867843161.11,16303596055774.426,16303596055774.426,740.13,19260817.0,0.541723,0.575472,0.575472
50.0,24.0,0.85,0.4,0.0001,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.373766,0.365297,0.365297,0.615746,0.61967,0.61967,140596449166362.12,168410944402189.16,168410944402189.16,1363.39,19260817.0,0.531973,0.585954,0.585954
50.0,24.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.053974,0.054329,0.054329,0.756806,0.756389,0.756389,17744988230376.527,20860200573550.24,20860200573550.24,1519.16,19260817.0,0.546032,0.596436,0.596436
50.0,24.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.055142,0.054571,0.054571,0.756339,0.756292,0.756292,17186197974520.244,20584748532978.91,20584748532978.91,1472.02,19260817.0,0.54127,0.591195,0.591195
25.0,6.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.024083,0.025369,0.025369,0.76867,0.767884,0.767884,8766319905967.126,9494325446375.363,9494325446375.363,12.7,19260817.0,0.540363,0.584906,0.584906
25.0,12.0,0.7,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.02792,0.028047,0.028047,0.767157,0.766828,0.766828,8782663430238.019,10415632856746.812,10415632856746.812,21.07,19260817.0,0.538549,0.590147,0.590147
25.0,12.0,0.85,0.55,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.028773,0.028614,0.028614,0.76682,0.766604,0.766604,8643358939177.056,10510810465424.6,10510810465424.6,31.97,19260817.0,0.517007,0.577568,0.577568
25.0,12.0,0.85,0.4,0.01,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.019559,0.020633,0.020633,0.770449,0.769747,0.769747,7700937164854.518,8008383112829.095,8008383112829.095,24.91,19260817.0,0.536961,0.58805,0.58805
25.0,12.0,0.85,0.4,0.0001,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.22907,0.227059,0.227059,0.683189,0.68383,0.68383,79030643778602.06,93994914348758.05,93994914348758.05,23.63,19260817.0,0.528118,0.582809,0.582809
25.0,12.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.027259,0.027606,0.027606,0.767418,0.767002,0.767002,9022648632829.686,10544998735758.922,10544998735758.922,20.86,19260817.0,0.54263,0.593291,0.593291
25.0,12.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.02761,0.027546,0.027546,0.767279,0.767026,0.767026,8830549590154.936,10411612849690.082,10411612849690.082,23.93,19260817.0,0.549206,0.59434,0.59434
25.0,24.0,0.55,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.02847,0.028307,0.028307,0.76694,0.766725,0.766725,8682694755409.665,10479441479693.053,10479441479693.053,365.84,19260817.0,0.526757,0.584906,0.584906
25.0,24.0,0.7,0.55,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.029109,0.028729,0.028729,0.766688,0.766559,0.766559,8468505750790.105,10458675773391.725,10458675773391.725,463.1,19260817.0,0.519048,0.579665,0.579665
25.0,24.0,0.7,0.4,0.01,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.019001,0.020149,0.020149,0.770669,0.769937,0.769937,7324975500800.789,7642289844695.293,7642289844695.293,254.31,19260817.0,0.544444,0.569182,0.569182
25.0,24.0,0.7,0.4,0.0001,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.231519,0.228975,0.228975,0.682103,0.682982,0.682982,79175307786677.28,95280453879621.52,95280453879621.52,463.44,19260817.0,0.536735,0.593291,0.593291
25.0,24.0,0.7,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.027663,0.02789,0.02789,0.767258,0.76689,0.76689,9028826534822.166,10574322131939.23,10574322131939.23,527.67,19260817.0,0.546712,0.593291,0.593291
25.0,24.0,0.7,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.028114,0.027875,0.027875,0.767081,0.766896,0.766896,8783770545591.591,10461185517340.81,10461185517340.81,517.0,19260817.0,0.546259,0.596436,0.596436
25.0,24.0,0.85,0.55,0.01,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.020884,0.022017,0.022017,0.769928,0.769203,0.769203,7789545492525.692,8118276253597.442,8118276253597.442,265.42,19260817.0,0.534694,0.579665,0.579665
25.0,24.0,0.85,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.155743,0.164219,0.164219,0.714942,0.711085,0.711085,68544232651932.336,71541739924999.39,71541739924999.39,292.06,19260817.0,0.538095,0.591195,0.591195
25.0,24.0,0.85,0.4,0.01,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.017198,0.0182,0.0182,0.771376,0.770702,0.770702,8894080956246.225,9298375608417.703,9298375608417.703,390.01,19260817.0,0.537868,0.551363,0.551363
25.0,24.0,0.85,0.4,0.01,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.017829,0.018825,0.018825,0.771129,0.770457,0.770457,8266131159230.134,8693632110593.917,8693632110593.917,363.64,19260817.0,0.538095,0.571279,0.571279
25.0,24.0,0.85,0.55,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.029072,0.02851,0.02851,0.766702,0.766645,0.766645,8433494450918.899,10409615427662.67,10409615427662.67,588.58,19260817.0,0.518594,0.573375,0.573375
25.0,24.0,0.85,0.4,0.0001,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.23021,0.227152,0.227152,0.682683,0.683789,0.683789,79415947875881.1,94786536914924.95,94786536914924.95,657.66,19260817.0,0.534921,0.59434,0.59434
25.0,24.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances']",0.9003977265227703,0.028722,0.028186,0.028186,0.766841,0.766773,0.766773,8503393987459.047,10315819620804.367,10315819620804.367,638.59,19260817.0,0.523583,0.585954,0.585954
100.0,12.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.104394,0.104206,0.104206,0.736363,0.736172,0.736172,33960031906345.45,40399776333956.63,40399776333956.63,95.41,19260817.0,0.539683,0.599581,0.599581
100.0,24.0,0.7,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.10574,0.104697,0.104697,0.735809,0.73597,0.73597,33565435791654.902,40308898723100.24,40308898723100.24,2354.16,19260817.0,0.54195,0.59434,0.59434
100.0,24.0,0.85,0.55,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.108235,0.106289,0.106289,0.734782,0.735316,0.735316,32746913184879.77,40559306376408.81,40559306376408.81,2810.89,19260817.0,0.521995,0.589099,0.589099
100.0,24.0,0.85,0.4,0.01,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.06866,0.072605,0.072605,0.750909,0.749045,0.749045,30642189851526.387,32178149092997.137,32178149092997.137,1898.15,19260817.0,0.543084,0.598532,0.598532
100.0,24.0,0.85,0.4,0.0001,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.517396,0.497596,0.497596,0.540541,0.551318,0.551318,228990903340527.88,272986730996928.7,272986730996928.7,2754.19,19260817.0,0.543764,0.590147,0.590147
100.0,24.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.103006,0.103548,0.103548,0.736933,0.736442,0.736442,34609184486976.34,40812362860330.055,40812362860330.055,3183.9,19260817.0,0.546485,0.598532,0.598532
